Year,Month,Province,Total_Population
2024,Jan,พะเยา,454764
2024,Feb,พะเยา,454764
2024,Mar,พะเยา,454764
2024,Apr,พะเยา,454764
2024,May,พะเยา,454764
2024,Jun,พะเยา,454764
2024,Jul,พะเยา,454764
2024,Aug,พะเยา,454764
2024,Sep,พะเยา,454764
2024,Oct,พะเยา,454764
2024,Nov,พะเยา,454764
2024,Dec,พะเยา,454764
2024,Jan,เชียงราย,1297657
2024,Feb,เชียงราย,1297657
2024,Mar,เชียงราย,1297657
2024,Apr,เชียงราย,1297657
2024,May,เชียงราย,1297657
2024,Jun,เชียงราย,1297657
2024,Jul,เชียงราย,1297657
2024,Aug,เชียงราย,1297657
2024,Sep,เชียงราย,1297657
2024,Oct,เชียงราย,1297657
2024,Nov,เชียงราย,1297657
2024,Dec,เชียงราย,1297657
2024,Jan,แม่ฮ่องสอน,288082
2024,Feb,แม่ฮ่องสอน,288082
2024,Mar,แม่ฮ่องสอน,288082
2024,Apr,แม่ฮ่องสอน,288082
2024,May,แม่ฮ่องสอน,288082
2024,Jun,แม่ฮ่องสอน,288082
2024,Jul,แม่ฮ่องสอน,288082
2024,Aug,แม่ฮ่องสอน,288082
2024,Sep,แม่ฮ่องสอน,288082
2024,Oct,แม่ฮ่องสอน,288082
2024,Nov,แม่ฮ่องสอน,288082
2024,Dec,แม่ฮ่องสอน,288082
2024,Jan,นครสวรรค์,1014401
2024,Feb,นครสวรรค์,1014401
2024,Mar,นครสวรรค์,1014401
2024,Apr,นครสวรรค์,1014401
2024,May,นครสวรรค์,1014401
2024,Jun,นครสวรรค์,1014401
2024,Jul,นครสวรรค์,1014401
2024,Aug,นครสวรรค์,1014401
2024,Sep,นครสวรรค์,1014401
2024,Oct,นครสวรรค์,1014401
2024,Nov,นครสวรรค์,1014401
2024,Dec,นครสวรรค์,1014401
2024,Jan,อุทัยธานี,320445
2024,Feb,อุทัยธานี,320445
2024,Mar,อุทัยธานี,320445
2024,Apr,อุทัยธานี,320445
2024,May,อุทัยธานี,320445
2024,Jun,อุทัยธานี,320445
2024,Jul,อุทัยธานี,320445
2024,Aug,อุทัยธานี,320445
2024,Sep,อุทัยธานี,320445
2024,Oct,อุทัยธานี,320445
2024,Nov,อุทัยธานี,320445
2024,Dec,อุทัยธานี,320445
2024,Jan,กำแพงเพชร,700862
2024,Feb,กำแพงเพชร,700862
2024,Mar,กำแพงเพชร,700862
2024,Apr,กำแพงเพชร,700862
2024,May,กำแพงเพชร,700862
2024,Jun,กำแพงเพชร,700862
2024,Jul,กำแพงเพชร,700862
2024,Aug,กำแพงเพชร,700862
2024,Sep,กำแพงเพชร,700862
2024,Oct,กำแพงเพชร,700862
2024,Nov,กำแพงเพชร,700862
2024,Dec,กำแพงเพชร,700862
2024,Jan,ตาก,698597
2024,Feb,ตาก,698597
2024,Mar,ตาก,698597
2024,Apr,ตาก,698597
2024,May,ตาก,698597
2024,Jun,ตาก,698597
2024,Jul,ตาก,698597
2024,Aug,ตาก,698597
2024,Sep,ตาก,698597
2024,Oct,ตาก,698597
2024,Nov,ตาก,698597
2024,Dec,ตาก,698597
2024,Jan,สุโขทัย,573388
2024,Feb,สุโขทัย,573388
2024,Mar,สุโขทัย,573388
2024,Apr,สุโขทัย,573388
2024,May,สุโขทัย,573388
2024,Jun,สุโขทัย,573388
2024,Jul,สุโขทัย,573388
2024,Aug,สุโขทัย,573388
2024,Sep,สุโขทัย,573388
2024,Oct,สุโขทัย,573388
2024,Nov,สุโขทัย,573388
2024,Dec,สุโขทัย,573388
2024,Jan,พิษณุโลก,839116
2024,Feb,พิษณุโลก,839116
2024,Mar,พิษณุโลก,839116
2024,Apr,พิษณุโลก,839116
2024,May,พิษณุโลก,839116
2024,Jun,พิษณุโลก,839116
2024,Jul,พิษณุโลก,839116
2024,Aug,พิษณุโลก,839116
2024,Sep,พิษณุโลก,839116
2024,Oct,พิษณุโลก,839116
2024,Nov,พิษณุโลก,839116
2024,Dec,พิษณุโลก,839116
2024,Jan,พิจิตร,517308
2024,Feb,พิจิตร,517308
2024,Mar,พิจิตร,517308
2024,Apr,พิจิตร,517308
2024,May,พิจิตร,517308
2024,Jun,พิจิตร,517308
2024,Jul,พิจิตร,517308
2024,Aug,พิจิตร,517308
2024,Sep,พิจิตร,517308
2024,Oct,พิจิตร,517308
2024,Nov,พิจิตร,517308
2024,Dec,พิจิตร,517308
2024,Jan,เพชรบูรณ์,960718
2024,Feb,เพชรบูรณ์,960718
2024,Mar,เพชรบูรณ์,960718
2024,Apr,เพชรบูรณ์,960718
2024,May,เพชรบูรณ์,960718
2024,Jun,เพชรบูรณ์,960718
2024,Jul,เพชรบูรณ์,960718
2024,Aug,เพชรบูรณ์,960718
2024,Sep,เพชรบูรณ์,960718
2024,Oct,เพชรบูรณ์,960718
2024,Nov,เพชรบูรณ์,960718
2024,Dec,เพชรบูรณ์,960718
2024,Jan,ราชบุรี,864037
2024,Feb,ราชบุรี,864037
2024,Mar,ราชบุรี,864037
2024,Apr,ราชบุรี,864037
2024,May,ราชบุรี,864037
2024,Jun,ราชบุรี,864037
2024,Jul,ราชบุรี,864037
2024,Aug,ราชบุรี,864037
2024,Sep,ราชบุรี,864037
2024,Oct,ราชบุรี,864037
2024,Nov,ราชบุรี,864037
2024,Dec,ราชบุรี,864037
2024,Jan,กาญจนบุรี,896351
2024,Feb,กาญจนบุรี,896351
2024,Mar,กาญจนบุรี,896351
2024,Apr,กาญจนบุรี,896351
2024,May,กาญจนบุรี,896351
2024,Jun,กาญจนบุรี,896351
2024,Jul,กาญจนบุรี,896351
2024,Aug,กาญจนบุรี,896351
2024,Sep,กาญจนบุรี,896351
2024,Oct,กาญจนบุรี,896351
2024,Nov,กาญจนบุรี,896351
2024,Dec,กาญจนบุรี,896351
2024,Jan,สุพรรณบุรี,822211
2024,Feb,สุพรรณบุรี,822211
2024,Mar,สุพรรณบุรี,822211
2024,Apr,สุพรรณบุรี,822211
2024,May,สุพรรณบุรี,822211
2024,Jun,สุพรรณบุรี,822211
2024,Jul,สุพรรณบุรี,822211
2024,Aug,สุพรรณบุรี,822211
2024,Sep,สุพรรณบุรี,822211
2024,Oct,สุพรรณบุรี,822211
2024,Nov,สุพรรณบุรี,822211
2024,Dec,สุพรรณบุรี,822211
2024,Jan,นครปฐม,925758
2024,Feb,นครปฐม,925758
2024,Mar,นครปฐม,925758
2024,Apr,นครปฐม,925758
2024,May,นครปฐม,925758
2024,Jun,นครปฐม,925758
2024,Jul,นครปฐม,925758
2024,Aug,นครปฐม,925758
2024,Sep,นครปฐม,925758
2024,Oct,นครปฐม,925758
2024,Nov,นครปฐม,925758
2024,Dec,นครปฐม,925758
2024,Jan,สมุทรสาคร,590867
2024,Feb,สมุทรสาคร,590867
2024,Mar,สมุทรสาคร,590867
2024,Apr,สมุทรสาคร,590867
2024,May,สมุทรสาคร,590867
2024,Jun,สมุทรสาคร,590867
2024,Jul,สมุทรสาคร,590867
2024,Aug,สมุทรสาคร,590867
2024,Sep,สมุทรสาคร,590867
2024,Oct,สมุทรสาคร,590867
2024,Nov,สมุทรสาคร,590867
2024,Dec,สมุทรสาคร,590867
2024,Jan,สมุทรสงคราม,186784
2024,Feb,สมุทรสงคราม,186784
2024,Mar,สมุทรสงคราม,186784
2024,Apr,สมุทรสงคราม,186784
2024,May,สมุทรสงคราม,186784
2024,Jun,สมุทรสงคราม,186784
2024,Jul,สมุทรสงคราม,186784
2024,Aug,สมุทรสงคราม,186784
2024,Sep,สมุทรสงคราม,186784
2024,Oct,สมุทรสงคราม,186784
2024,Nov,สมุทรสงคราม,186784
2024,Dec,สมุทรสงคราม,186784
2024,Jan,เพชรบุรี,484145
2024,Feb,เพชรบุรี,484145
2024,Mar,เพชรบุรี,484145
2024,Apr,เพชรบุรี,484145
2024,May,เพชรบุรี,484145
2024,Jun,เพชรบุรี,484145
2024,Jul,เพชรบุรี,484145
2024,Aug,เพชรบุรี,484145
2024,Sep,เพชรบุรี,484145
2024,Oct,เพชรบุรี,484145
2024,Nov,เพชรบุรี,484145
2024,Dec,เพชรบุรี,484145
2024,Jan,ประจวบคีรีขันธ์,551769
2024,Feb,ประจวบคีรีขันธ์,551769
2024,Mar,ประจวบคีรีขันธ์,551769
2024,Apr,ประจวบคีรีขันธ์,551769
2024,May,ประจวบคีรีขันธ์,551769
2024,Jun,ประจวบคีรีขันธ์,551769
2024,Jul,ประจวบคีรีขันธ์,551769
2024,Aug,ประจวบคีรีขันธ์,551769
2024,Sep,ประจวบคีรีขันธ์,551769
2024,Oct,ประจวบคีรีขันธ์,551769
2024,Nov,ประจวบคีรีขันธ์,551769
2024,Dec,ประจวบคีรีขันธ์,551769
2024,Jan,นครศรีธรรมราช,1534653
2024,Feb,นครศรีธรรมราช,1534653
2024,Mar,นครศรีธรรมราช,1534653
2024,Apr,นครศรีธรรมราช,1534653
2024,May,นครศรีธรรมราช,1534653
2024,Jun,นครศรีธรรมราช,1534653
2024,Jul,นครศรีธรรมราช,1534653
2024,Aug,นครศรีธรรมราช,1534653
2024,Sep,นครศรีธรรมราช,1534653
2024,Oct,นครศรีธรรมราช,1534653
2024,Nov,นครศรีธรรมราช,1534653
2024,Dec,นครศรีธรรมราช,1534653
2024,Jan,กระบี่,483855
2024,Feb,กระบี่,483855
2024,Mar,กระบี่,483855
2024,Apr,กระบี่,483855
2024,May,กระบี่,483855
2024,Jun,กระบี่,483855
2024,Jul,กระบี่,483855
2024,Aug,กระบี่,483855
2024,Sep,กระบี่,483855
2024,Oct,กระบี่,483855
2024,Nov,กระบี่,483855
2024,Dec,กระบี่,483855
2024,Jan,พังงา,266296
2024,Feb,พังงา,266296
2024,Mar,พังงา,266296
2024,Apr,พังงา,266296
2024,May,พังงา,266296
2024,Jun,พังงา,266296
2024,Jul,พังงา,266296
2024,Aug,พังงา,266296
2024,Sep,พังงา,266296
2024,Oct,พังงา,266296
2024,Nov,พังงา,266296
2024,Dec,พังงา,266296
2024,Jan,ภูเก็ต,429583
2024,Feb,ภูเก็ต,429583
2024,Mar,ภูเก็ต,429583
2024,Apr,ภูเก็ต,429583
2024,May,ภูเก็ต,429583
2024,Jun,ภูเก็ต,429583
2024,Jul,ภูเก็ต,429583
2024,Aug,ภูเก็ต,429583
2024,Sep,ภูเก็ต,429583
2024,Oct,ภูเก็ต,429583
2024,Nov,ภูเก็ต,429583
2024,Dec,ภูเก็ต,429583
2024,Jan,สุราษฎร์ธานี,1076666
2024,Feb,สุราษฎร์ธานี,1076666
2024,Mar,สุราษฎร์ธานี,1076666
2024,Apr,สุราษฎร์ธานี,1076666
2024,May,สุราษฎร์ธานี,1076666
2024,Jun,สุราษฎร์ธานี,1076666
2024,Jul,สุราษฎร์ธานี,1076666
2024,Aug,สุราษฎร์ธานี,1076666
2024,Sep,สุราษฎร์ธานี,1076666
2024,Oct,สุราษฎร์ธานี,1076666
2024,Nov,สุราษฎร์ธานี,1076666
2024,Dec,สุราษฎร์ธานี,1076666
2024,Jan,ระนอง,192927
2024,Feb,ระนอง,192927
2024,Mar,ระนอง,192927
2024,Apr,ระนอง,192927
2024,May,ระนอง,192927
2024,Jun,ระนอง,192927
2024,Jul,ระนอง,192927
2024,Aug,ระนอง,192927
2024,Sep,ระนอง,192927
2024,Oct,ระนอง,192927
2024,Nov,ระนอง,192927
2024,Dec,ระนอง,192927
2024,Jan,ชุมพร,508053
2024,Feb,ชุมพร,508053
2024,Mar,ชุมพร,508053
2024,Apr,ชุมพร,508053
2024,May,ชุมพร,508053
2024,Jun,ชุมพร,508053
2024,Jul,ชุมพร,508053
2024,Aug,ชุมพร,508053
2024,Sep,ชุมพร,508053
2024,Oct,ชุมพร,508053
2024,Nov,ชุมพร,508053
2024,Dec,ชุมพร,508053
2024,Jan,สงขลา,1431107
2024,Feb,สงขลา,1431107
2024,Mar,สงขลา,1431107
2024,Apr,สงขลา,1431107
2024,May,สงขลา,1431107
2024,Jun,สงขลา,1431107
2024,Jul,สงขลา,1431107
2024,Aug,สงขลา,1431107
2024,Sep,สงขลา,1431107
2024,Oct,สงขลา,1431107
2024,Nov,สงขลา,1431107
2024,Dec,สงขลา,1431107
2024,Jan,สตูล,324879
2024,Feb,สตูล,324879
2024,Mar,สตูล,324879
2024,Apr,สตูล,324879
2024,May,สตูล,324879
2024,Jun,สตูล,324879
2024,Jul,สตูล,324879
2024,Aug,สตูล,324879
2024,Sep,สตูล,324879
2024,Oct,สตูล,324879
2024,Nov,สตูล,324879
2024,Dec,สตูล,324879
2024,Jan,ตรัง,634959
2024,Feb,ตรัง,634959
2024,Mar,ตรัง,634959
2024,Apr,ตรัง,634959
2024,May,ตรัง,634959
2024,Jun,ตรัง,634959
2024,Jul,ตรัง,634959
2024,Aug,ตรัง,634959
2024,Sep,ตรัง,634959
2024,Oct,ตรัง,634959
2024,Nov,ตรัง,634959
2024,Dec,ตรัง,634959
2024,Jan,พัทลุง,519440
2024,Feb,พัทลุง,519440
2024,Mar,พัทลุง,519440
2024,Apr,พัทลุง,519440
2024,May,พัทลุง,519440
2024,Jun,พัทลุง,519440
2024,Jul,พัทลุง,519440
2024,Aug,พัทลุง,519440
2024,Sep,พัทลุง,519440
2024,Oct,พัทลุง,519440
2024,Nov,พัทลุง,519440
2024,Dec,พัทลุง,519440
2024,Jan,ปัตตานี,740904
2024,Feb,ปัตตานี,740904
2024,Mar,ปัตตานี,740904
2024,Apr,ปัตตานี,740904
2024,May,ปัตตานี,740904
2024,Jun,ปัตตานี,740904
2024,Jul,ปัตตานี,740904
2024,Aug,ปัตตานี,740904
2024,Sep,ปัตตานี,740904
2024,Oct,ปัตตานี,740904
2024,Nov,ปัตตานี,740904
2024,Dec,ปัตตานี,740904
2024,Jan,ยะลา,552974
2024,Feb,ยะลา,552974
2024,Mar,ยะลา,552974
2024,Apr,ยะลา,552974
2024,May,ยะลา,552974
2024,Jun,ยะลา,552974
